-0.3643950741068265,-0.16005052644610676,-0.24148212241091083,-0.2702544738575932,-0.39574254672496173,-0.2968167850972989,-0.24462165345708103,-0.31709319732194835,-0.2388724504881605,-0.28087391764158043,-0.3030926171846727,-0.3419335457913029,-0.25165871269820067,-0.29458810499808,-0.2612991249834256,-0.2952123718463988,-0.3319480517662983,-0.24971552639757744,-0.349297611491747,-0.2338317959517606,-0.189177567311905,-0.24502192125843006,-0.27916779931757063,-0.28182464404063495,-0.25346693503123296,-0.31761629010683023,-0.31993321447615375,-0.3257167505978909,-0.38588837089817796,-0.2984673749987968,-0.2647018049385835,-0.39870085699708024,-0.24897313834176144,-0.1927848511440139,-0.3334318670912754,-0.2025182355533436,-0.33801558667046233,-0.3705994164184545,-0.23647459672959897,-0.2685487564365905,-0.3607360379493171,-0.1565816848826947,-0.28666371063159735,-0.2693123533931098,-0.34711692473651357,-0.1917986050098397,-0.2634200165488294,-0.2206357293541503,-0.23373771221027978,-0.1788939942525765,-0.2953774820139648,-0.253589493687469,-0.224107095412783,-0.18509898815651044,-0.25944781226257774,-0.29757754449526014,-0.2940071486042907,-0.19049896617401693,-0.2472172566269014,-0.32473916690259846,-0.29340907871815536,-0.34515398856892887,-0.24284231419265226,-0.3709721828000845,-0.3924081474506035,-0.3230289237709131,-0.23410599897059925,-0.2883855539700455,-0.16726785508310868,-0.2470395077037713,-0.26815628855667434,-0.20362053268092048,-0.39361495554357817,-0.23409475102917612,-0.17135493099064908,-0.23804830520280756,-0.2131588030260905,-0.25263347536656194,-0.277469254155447,-0.22717129449239604,-0.3194462599674788,-0.36212683345569363,-0.300955177206224,-0.3270149462280167,-0.30730960191672174,-0.2551375613132252,-0.3023744684399623,-0.3908189981135115,-0.28175420729214,-0.29444722919156335,-0.3018384538660804,-0.36642502955870826,-0.2764073146728068,-0.3351689856856923,-0.23377468056419126,-0.18836104102380688,-0.3618356284227206,-0.20039538962087683,-0.2706157853199879,-0.2668768777470707
-0.32105770260155864,-0.13558624206630415,-0.20627759016811395,-0.22844877921194257,-0.3099621729393937,-0.20676393173281005,-0.19590804269899748,-0.2773304343418719,-0.1812036496594419,-0.19651731532295416,-0.2285595648749507,-0.15602717930802523,-0.23375649523497982,-0.201302419599894,-0.22771686023392007,-0.2621986024767448,-0.25666879335413784,-0.19458480150486046,-0.32223128414592994,-0.22178395042877772,-0.17562237228543606,-0.23887808806030142,-0.23148636262531447,-0.2687106570771677,-0.2485953139884786,-0.22829109238420764,-0.31599271957100444,-0.24597771663015944,-0.2936768382710444,-0.2289152440575445,-0.2358080063622509,-0.2088137688649784,-0.2319144577666244,-0.1913473472624894,-0.2364466208979948,-0.19602010146996487,-0.3202809569104543,-0.3469922283641484,-0.19311110087438477,-0.18732548783515762,-0.2109207136231136,-0.1523638469230406,-0.20505590537461674,-0.24647449373374797,-0.16935579203496293,-0.18007656636829367,-0.21620062235803736,-0.2162021575799748,-0.18945733569269002,-0.13911602910923876,-0.2941579933665861,-0.19976287815706995,-0.20638018750066855,-0.17169173614149508,-0.20501209097092843,-0.19573543084612904,-0.21352455753526373,-0.157163701471412,-0.20130292326575955,-0.3211674199992282,-0.2674088331789003,-0.22860746591240183,-0.1860773059572466,-0.1930567286654383,-0.2753069456131083,-0.2549125794530644,-0.20773505526822322,-0.19804665424476636,-0.15816204891021526,-0.23134270987337185,-0.15809358266147824,-0.19876096309309402,-0.31269595692760077,-0.20839471866435844,-0.14864526949097015,-0.19841114177776026,-0.20855126541342764,-0.23755017983298007,-0.24307065482493323,-0.1916173618549525,-0.20018577209765942,-0.2866146561774785,-0.20283817713950292,-0.23351423358762,-0.25564359306700607,-0.23067799438869913,-0.1908368532101902,-0.2889748278010343,-0.237299627806969,-0.27324285369109147,-0.25394710848776264,-0.2989410181197302,-0.20666203346373074,-0.22395082114602943,-0.18097262563730676,-0.1828908693814089,-0.3067956167410055,-0.1841596154377651,-0.2625464547836754,-0.23228080067133544
-0.2539122761132865,-0.13245201295181203,-0.19299065002577587,-0.22414307340944736,-0.3079707989715782,-0.1230712982858891,-0.16198759437542354,-0.22437937749559758,-0.16570987605451135,-0.17087871346036665,-0.21194103455432536,-0.1347834528843102,-0.20942130190672537,-0.18230239752849972,-0.22546711266626485,-0.23316435043195005,-0.21449243993577216,-0.1819344958652168,-0.236867507440437,-0.19619339237323802,-0.17167064299442128,-0.20388456116807413,-0.20413450699591135,-0.26138583549732364,-0.1952258730275577,-0.15390149073064205,-0.29800234564462713,-0.22735606954479878,-0.2440604565426884,-0.150619561217593,-0.2138311340814146,-0.208175913128393,-0.23150083618048647,-0.1757591847125324,-0.18831033801586802,-0.15745762548703812,-0.19205865093079205,-0.2675771872643041,-0.17346004016056601,-0.17082711177382032,-0.18547686407497418,-0.13612970856378945,-0.15132993978708928,-0.22669654645981718,-0.15545516590036124,-0.17060839855102633,-0.18862254700379696,-0.21475933813523315,-0.17988987419421604,-0.13899142173802315,-0.2188059054390815,-0.1990928304553324,-0.1877362217337343,-0.15346959740207042,-0.19179438231785426,-0.17548958477254184,-0.19318098383812463,-0.13853747201307398,-0.19230070398553392,-0.24229083790958306,-0.23750719840265766,-0.18338840993468697,-0.17601805630162898,-0.13577440157380433,-0.1912219835699312,-0.20227174506229062,-0.20691057915782396,-0.1848909841622066,-0.14447165522245345,-0.20961905001698694,-0.1331336836997679,-0.18917964613232524,-0.2189867657253073,-0.15960132649871445,-0.13410659931788677,-0.1773780240177923,-0.1661376526790611,-0.22218348615580902,-0.21465681682607926,-0.18901098433535374,-0.1961573937633622,-0.2183541612928368,-0.17415075818303788,-0.21877115886321089,-0.1970333460887109,-0.19214198822396067,-0.18437148587830668,-0.21420944167399697,-0.18893276297826408,-0.27035480574815024,-0.21911901578236265,-0.2607835607097513,-0.15085746059466,-0.19510157781578358,-0.16222154520906515,-0.14587122977812236,-0.29244119688164527,-0.1778313207828019,-0.23240631828450087,-0.22082666581780103
-0.2359919239838228,-0.12096851637981373,-0.14388310166436216,-0.17023042015128095,-0.22167861932502325,-0.1216024094857932,-0.1324744415521658,-0.18814992126842967,-0.1594662842623564,-0.1482053874168603,-0.1883390576206536,-0.12642461719661469,-0.19830562171036964,-0.16581485869439502,-0.1922129713434354,-0.20525744647719793,-0.20796123316476012,-0.14225524938554004,-0.23070284638741265,-0.19291977969333307,-0.16731136353009693,-0.1754426689563089,-0.18700552958217667,-0.25484544622088934,-0.16201425929714444,-0.13807904494696696,-0.2449369117619985,-0.21853249725781176,-0.23950526329613625,-0.14843684277385702,-0.20876772946866975,-0.17547652782321566,-0.21489226291099334,-0.16620069209096747,-0.18455429964052358,-0.13442069835920983,-0.18793650611159227,-0.18015896694809222,-0.15610809627905556,-0.1599930085865035,-0.18257611369437335,-0.1353923037267631,-0.1482052049419149,-0.22210918124392395,-0.15286638943241176,-0.1588689731902796,-0.18638778774322035,-0.20318856900248097,-0.17238510263855183,-0.13350879381820874,-0.17553488016640253,-0.1881754357728681,-0.16693098280252028,-0.14360945326746835,-0.1864543081000665,-0.16425157977390253,-0.18473560160643035,-0.1380782524766371,-0.18586474617905288,-0.22124781449548203,-0.19348965731553372,-0.16513913331731572,-0.1451586382638255,-0.1274701146817548,-0.1782687635233516,-0.14976003030162316,-0.19538627243256326,-0.1696693759376075,-0.14232497058571106,-0.1782997675939391,-0.13103476304856893,-0.17969696468426138,-0.1960152051596749,-0.14180693650190357,-0.11508708479253578,-0.1481031616575701,-0.15397973160354644,-0.2118685353841296,-0.2066690368075414,-0.17271582947731332,-0.15676977753871785,-0.1687766492022465,-0.16670038706400997,-0.21583441105515402,-0.1846552682072307,-0.18706759287335162,-0.15156208743845223,-0.2052402357163142,-0.18827374739817113,-0.252171852991126,-0.17529588151489583,-0.25599109778423346,-0.13217467715193906,-0.16944941363462268,-0.12468704993753894,-0.11128884263467304,-0.20719893916238313,-0.14796842119664033,-0.19586377800621513,-0.19963839887988533
-0.23033507933797592,-0.11378291980464181,-0.12196785528171011,-0.16643802488631326,-0.19506620995740367,-0.1112232420930037,-0.10136514597258248,-0.18468963967123941,-0.1585412248125503,-0.14108464203414506,-0.17598384819195623,-0.1076140695952373,-0.18326455730859778,-0.14910254461388092,-0.18174218383597315,-0.18584415820635697,-0.18178494355904712,-0.12809695947305144,-0.222193392571734,-0.18432902565163203,-0.1629311372767501,-0.16813423303434766,-0.16630700983786356,-0.20940838747604298,-0.13402090225015356,-0.10172742835264036,-0.24048746604712049,-0.16602810200639903,-0.21974521483674736,-0.1348239884856151,-0.1891184990670471,-0.16577502727573828,-0.2084104181061988,-0.161463634205607,-0.13253656608364936,-0.13121791089650686,-0.17675248331362714,-0.17367310738820554,-0.14933476291222686,-0.1422421550968585,-0.17878327052029677,-0.12269995613190611,-0.14495929063609445,-0.21589561930848905,-0.12585528401233406,-0.15283008423898045,-0.17194400848010635,-0.200822024101378,-0.1652745139237906,-0.1320892749240321,-0.1694901322563243,-0.18591401738580124,-0.15584424415769582,-0.14136371827481375,-0.18387968737811727,-0.1537307258335911,-0.16526485938649654,-0.13237345973888062,-0.16906924110757499,-0.16289757750196013,-0.16098932752815562,-0.1499402931796755,-0.14185803129320448,-0.12153907368043257,-0.17014968547640272,-0.1397285820101613,-0.17616592320866126,-0.15333719463704437,-0.1373760034406208,-0.17178881844252827,-0.12386145067487735,-0.1699004191880884,-0.18673831378756273,-0.08526706250740834,-0.11053568345235414,-0.14152946184806245,-0.12534674933473527,-0.20875518240098603,-0.15301015901131285,-0.16877208454217862,-0.1433224605753236,-0.15468213222890725,-0.16287453171312724,-0.20260213469479088,-0.16969906552316863,-0.13094481570273672,-0.12963582108123073,-0.1941261527015642,-0.1860150332234792,-0.19418190267743674,-0.16960252849216037,-0.23191143694368316,-0.12034081690566571,-0.1570596023548367,-0.10733729920723434,-0.10412727203062509,-0.1853555633712562,-0.134752144926221,-0.1617490643302944,-0.1931502453514999
-0.21617185613079007,-0.10534444847912099,-0.1177280413173172,-0.15037209543855684,-0.16392182691048635,-0.09307088224446819,-0.07926309203458785,-0.18342286688310905,-0.15009116897059102,-0.13842745488061134,-0.1667523644442328,-0.10556936782472055,-0.17038602053097857,-0.14291661876135492,-0.16703350910438108,-0.17686202802991502,-0.18011527068464583,-0.12254641476174895,-0.21128777418074188,-0.16765040525195754,-0.16049436567555936,-0.15986658181394037,-0.15929390387638237,-0.20567050020866642,-0.11636513611009328,-0.09427455245272173,-0.15918917555356576,-0.16200175663576594,-0.20604810996529158,-0.1265226855389456,-0.16291011182560758,-0.1363482705889134,-0.19535060877202054,-0.1424408158271954,-0.12159369000636934,-0.12576421276309896,-0.16515512632894166,-0.16808392554448878,-0.13834456779944398,-0.13358616058665412,-0.17113773627485257,-0.11571556137406734,-0.13785494915779778,-0.2105921933229585,-0.12535787561474424,-0.13291532586992774,-0.1567927856681247,-0.17990674293891046,-0.1438701018410469,-0.11995658181896932,-0.15429989545157735,-0.15795629829944807,-0.15011638737388722,-0.12589645934351051,-0.17203372464204159,-0.14938959344614547,-0.15531631316812414,-0.12567835697379107,-0.15946149347602412,-0.1507148929208988,-0.13385994821799313,-0.1294083342761534,-0.13277344130706065,-0.11577506590374262,-0.1676769137425063,-0.13803658188369905,-0.16137106442542987,-0.14640363334249426,-0.12687890007371733,-0.16380618216557277,-0.10164997677487594,-0.16163912088800186,-0.1691454589875448,-0.07939546867190074,-0.09998498211401526,-0.13218757525512875,-0.11544437128517568,-0.20046118032845625,-0.14238269240258808,-0.1631749824484778,-0.1399392022674831,-0.13422362932472323,-0.15413531540580255,-0.18447452507081727,-0.1636351823016597,-0.12836365990011947,-0.11334380024595855,-0.19276604835101838,-0.18143408215079757,-0.17870543223080382,-0.16475999201308228,-0.21419696208349517,-0.11994298364191112,-0.1268004754070562,-0.09175883396311098,-0.09476238065111638,-0.18225991701845295,-0.11917667855938349,-0.15922584546201668,-0.18852652268686154
-0.19270188009518627,-0.10330074172408209,-0.10288086933412222,-0.13354384154052226,-0.15748429334198882,-0.08695680013825043,-0.06612178384383985,-0.17383343748067492,-0.14871427556273525,-0.10988520926632503,-0.15128642802452544,-0.10212609157529842,-0.14675879396237557,-0.13389537155688414,-0.15943837030005673,-0.16945611870910676,-0.16862172604989806,-0.10710389563946901,-0.1908077698578801,-0.16539624468920167,-0.15659982054650687,-0.1561732675100448,-0.15415441203247834,-0.19560905058825134,-0.10696087233836267,-0.08827359547247829,-0.14887441704168397,-0.14765415489899578,-0.18993328081730138,-0.1002950154043333,-0.15016755545976293,-0.11914589598150446,-0.1653329142075022,-0.1353365972843014,-0.12131431789229748,-0.11890420144488181,-0.14888911237746286,-0.157978202735049,-0.13220430000990543,-0.13149614940382737,-0.13734668116464185,-0.1064775968470606,-0.13578656307184575,-0.13602842558194805,-0.12410646147281192,-0.12253740880291121,-0.1523207383825933,-0.16041908236919272,-0.1394417655676077,-0.11974166597880909,-0.14613884302952757,-0.1360623204583198,-0.14755181228859193,-0.12047868743199457,-0.16770921413617024,-0.1446150975273532,-0.14428640506237844,-0.12361815506947926,-0.15416848425303387,-0.1385168370574677,-0.12374634758447332,-0.12645793889286577,-0.1294633357098727,-0.11491677587184418,-0.16177534063965132,-0.12312649497819184,-0.1529889053993345,-0.1446289983210487,-0.1257455555224049,-0.15318089846785207,-0.09949519408779586,-0.13983751407128964,-0.1487831210253574,-0.07502505416546507,-0.0938695385060096,-0.12300539848347856,-0.11310934917600168,-0.19712036616721587,-0.12502996800051688,-0.12039818733488125,-0.1376387977160343,-0.12820246634997942,-0.151169674335505,-0.15925523010099638,-0.1439825502127025,-0.12609494495206536,-0.11152549510308023,-0.19052345753439187,-0.17397088516352566,-0.16479470432647755,-0.16436733026976752,-0.20591891468723297,-0.11734653746878025,-0.12350052917257101,-0.08232374601540013,-0.09291814391508817,-0.16687619479695107,-0.11425294346398399,-0.15806513212030796,-0.17828577742938947
-0.1812969815365506,-0.09638147569456211,-0.10173910286642061,-0.12966788059666445,-0.14689368473694386,-0.08414872795826744,-0.0593093446585732,-0.1725950227996544,-0.11870521669381331,-0.10699449719813811,-0.14828221444368675,-0.10055375998097749,-0.14102941763286211,-0.12878623229140967,-0.15819592904018953,-0.16425956892700158,-0.15785778450659596,-0.09186207277557604,-0.1739094049978766,-0.1633079262060463,-0.1501125511827418,-0.15484872979035805,-0.14596833918040772,-0.18728977403408376,-0.08508811130239963,-0.08424465088571946,-0.14363186226279823,-0.14544776631966805,-0.1796942984091289,-0.09833963938342656,-0.14856114138681242,-0.11524266563160285,-0.1648889513004372,-0.1271669871403603,-0.11415947051694164,-0.10940057987230527,-0.1388722989711078,-0.1260163390401048,-0.11976671137271079,-0.1253601671995443,-0.11363599958967584,-0.10336109140334573,-0.12265873404269792,-0.12943630091267389,-0.12064881256352647,-0.1172515265281002,-0.14966371299960474,-0.14904835316032553,-0.13508868962661197,-0.09721253697309633,-0.12148588222418333,-0.12663299601319603,-0.13508669887027092,-0.11987384446704295,-0.16421003967959347,-0.13726492541829555,-0.13842262489261078,-0.10997527605772313,-0.1488842696610235,-0.1223069727010049,-0.11847020096143535,-0.12049750040144634,-0.12573987416769422,-0.10099718715029268,-0.14024774867757753,-0.11988472580594155,-0.13792060758988756,-0.12488163860015036,-0.12333540717227642,-0.1474383573021152,-0.09467096418328481,-0.11701508566252428,-0.13392631676090858,-0.07398656569367192,-0.09069008835995349,-0.12016928753950383,-0.09648418576950676,-0.19214323213734108,-0.10455337307458372,-0.1145090438532375,-0.12689117056986385,-0.11955545649209627,-0.14595966310950986,-0.15663497986568187,-0.12605791746143033,-0.12388535124350089,-0.09107209835464142,-0.1868210420204319,-0.16000083585357533,-0.159979806016345,-0.15928420609287722,-0.2031031908199676,-0.11471742680398582,-0.1230276059067652,-0.08149017807528483,-0.08456631242479289,-0.14300921018771268,-0.10773541776243245,-0.14786092101841455,-0.17528246793360122
-0.16317312371180082,-0.08865551710269429,-0.09982180761381639,-0.1283710799036353,-0.1452035000336681,-0.08375414232855757,-0.05061008629420726,-0.1677908702228005,-0.10038724138832697,-0.10411190748391733,-0.14673160285674325,-0.08583341413460138,-0.13844065597859187,-0.1218500446978033,-0.15657986169304153,-0.14939394650445562,-0.13912077236595577,-0.07908838803122928,-0.1680996650782362,-0.1531663358200508,-0.1441264853149367,-0.14919163742133787,-0.1422569224041966,-0.1824939645179144,-0.07649743696332528,-0.08252371596482237,-0.14243884387651892,-0.1420397409855044,-0.17391945894580307,-0.09286719006653234,-0.1359174422808612,-0.10593124781044061,-0.15312432841830434,-0.12154470140284193,-0.11037110470621234,-0.1050732449742807,-0.12999147746829542,-0.11729964874562444,-0.11590346943666859,-0.1188345837161654,-0.11211050111540774,-0.09245565793470932,-0.11246672159093572,-0.11635179040968839,-0.11386049009941475,-0.10503813007329842,-0.1438139654611009,-0.14404339634948995,-0.12188971058985087,-0.09540694617481073,-0.1103544019705582,-0.11826498203374998,-0.13285495847333328,-0.111864581442979,-0.1606069466845343,-0.1232813476806746,-0.1349974391599918,-0.09960997314732582,-0.1363072590408885,-0.11914792658768465,-0.1179233048684177,-0.11457451127212163,-0.11786410423594199,-0.09747664924518827,-0.13749246043673402,-0.11097655347674594,-0.1257097032443389,-0.12137757013826672,-0.1121303610225724,-0.14104116661008725,-0.0937167901327598,-0.1160226679657557,-0.12501922259114967,-0.06953606586157406,-0.0744367664241952,-0.11947730591106451,-0.08807365447943313,-0.1772105075148154,-0.09766935429299027,-0.11365740328476062,-0.11976544186402907,-0.11648519169197255,-0.12380767136461834,-0.1505081504467331,-0.10315156145659982,-0.10132723798202366,-0.08241727356392853,-0.17103183708968156,-0.15676244660116212,-0.15010582707024245,-0.12728426148842506,-0.19038149789357778,-0.10591354201031092,-0.10977488462168578,-0.07907910350595124,-0.08232145583864657,-0.1328435540943563,-0.10163686652285933,-0.1334880654531049,-0.14865230494746565
-0.15418799015808324,-0.07854687201689275,-0.09462688296832877,-0.12721818146213293,-0.14184357973587464,-0.07200023393550976,-0.04733619871574446,-0.1645606082082994,-0.09313965580588479,-0.10264519400757977,-0.14425644277484714,-0.082279453653975,-0.12661534960881993,-0.10479897031317584,-0.14791143949850769,-0.1430094065049201,-0.13635810026179232,-0.07063098085372654,-0.11111412707501749,-0.12619806069768294,-0.12788654825855186,-0.12083589282978809,-0.13894981245686394,-0.1562463460565165,-0.07412962033061445,-0.07948921285754643,-0.11866453278070094,-0.114480560158743,-0.1690574810852987,-0.085673004657258,-0.1341538723645909,-0.09677329846736034,-0.13329553113244164,-0.1117107655177885,-0.10110406127280887,-0.10120324088112616,-0.1288262197699767,-0.11608281700568722,-0.11379290850252378,-0.11661755539874066,-0.10592003303455456,-0.08876294897249198,-0.10993835940998727,-0.11284880576752322,-0.1086925525313028,-0.09722182335875598,-0.1270710013297152,-0.13967868450794374,-0.12020289534678338,-0.09180501322342824,-0.10350840450448297,-0.10916845059097757,-0.13128737649741318,-0.11064836260208058,-0.15942289712380747,-0.10560106122752361,-0.13061126648425647,-0.08991560403883835,-0.13385946517155886,-0.11893927279148225,-0.10968555554170153,-0.11257962465134357,-0.10434678323264426,-0.09324912025769734,-0.11438545544319703,-0.10725760198153031,-0.1193893541054472,-0.11560972208390159,-0.10657131502686615,-0.13861131007085406,-0.08552412636984169,-0.10075926571766494,-0.10400514804420827,-0.06827597200432799,-0.06519524800257075,-0.10006523290955222,-0.08597818111245187,-0.16764360150968802,-0.0884293318732447,-0.11066339550008866,-0.10487936636511803,-0.11430446090106942,-0.11582230735929515,-0.1423628665293205,-0.10300371066267783,-0.09627785287853045,-0.08222974725490789,-0.15974836425095065,-0.1549825132601314,-0.14386095707052685,-0.12677378913423776,-0.17543159972561145,-0.10051965491030637,-0.10876036674298147,-0.07297063652411354,-0.07900481534008036,-0.12367376612830824,-0.09624861105395074,-0.12896590326686408,-0.14617710767108824
